,id,id_attack,tpl,section,tn,sz
995,54,2,3,7,1,13
996,54,2,3,7,0,7
997,54,2,3,7,0,6
998,54,2,3,7,0,4
999,54,2,3,7,0,4
1000,54,2,3,7,0,6
1001,54,27,3,7,0,5
1002,54,27,3,7,1,11
1003,54,27,3,7,0,5
1004,54,27,3,7,0,4
1005,54,27,3,7,0,8
1006,54,27,3,7,0,5
1007,54,27,3,7,0,6
1008,54,58,3,7,0,5
1009,54,58,3,7,0,5
1010,54,58,3,7,0,4
1011,54,58,3,7,0,4
1012,54,58,3,7,0,4
1013,54,58,3,7,0,4
1014,54,58,3,7,0,4
1015,54,11,3,7,0,8
1016,54,11,3,7,0,9
1017,54,11,3,7,0,4
1018,54,11,3,7,0,4
1019,54,11,3,7,0,4
1020,54,11,3,7,0,4
1021,54,11,3,7,0,6
1022,54,71,3,7,0,4
1023,54,71,3,7,0,4
1024,54,71,3,7,0,7
1025,54,71,3,7,0,4
1026,54,71,3,7,0,5
1027,54,71,3,7,0,5
1028,54,71,3,7,0,5
1029,54,19,3,7,0,5
1030,54,19,3,7,0,4
1031,54,19,3,7,0,4
1032,54,19,3,7,0,4
1033,54,19,3,7,0,5
1034,54,19,3,7,0,4
1035,54,19,3,7,0,7
1036,54,17,3,7,0,6
1037,54,17,3,7,0,5
1038,54,17,3,7,0,6
1039,54,17,3,7,0,4
1040,54,17,3,7,0,5
1041,54,17,3,7,0,6
1042,54,17,3,7,0,4
1043,54,41,3,7,0,5
1044,54,41,3,7,0,5
1045,54,41,3,7,0,5
1046,54,41,3,7,0,4
1047,54,41,3,7,0,4
1048,54,41,3,7,0,4
1049,54,41,3,7,0,6
1050,54,69,3,7,0,6
1051,54,69,3,7,0,5
1052,54,69,3,7,0,6
1053,54,69,3,7,0,4
1054,54,69,3,7,0,4
1055,54,69,3,7,0,4
1056,54,69,3,7,0,4
1057,54,47,3,7,0,5
1058,54,47,3,7,0,4
1059,54,47,3,7,0,4
1060,54,47,3,7,0,4
1061,54,47,3,7,0,4
1062,54,47,3,7,0,4
1063,54,47,3,7,0,5
1064,54,45,3,7,0,5
1065,54,45,3,7,0,6
1066,54,45,3,7,0,6
1067,54,45,3,7,0,4
1068,54,45,3,7,0,5
1069,54,45,3,7,0,4
1070,54,45,3,7,0,5
1071,54,49,3,7,2,12
1072,54,49,3,7,0,14
1073,54,49,3,7,0,8
1074,54,49,3,7,0,10
1075,54,49,3,7,0,8
1076,54,49,3,7,0,14
1077,54,49,3,7,0,8
1078,54,24,3,7,0,4
1079,54,24,3,7,0,4
1080,54,24,3,7,0,5
1081,54,24,3,7,0,4
1082,54,24,3,7,0,4
1083,54,24,3,7,0,4
1084,54,24,3,7,0,4
1085,54,67,3,7,0,8
1086,54,67,3,7,0,4
1087,54,67,3,7,1,8
1088,54,67,3,7,0,5
1089,54,67,3,7,0,4
1090,54,67,3,7,0,4
1091,54,67,3,7,0,4
1092,54,44,3,7,0,4
1093,54,44,3,7,0,4
1094,54,44,3,7,0,4
1095,54,44,3,7,0,4
1096,54,44,3,7,0,4
1097,54,44,3,7,0,5
1098,54,44,3,7,0,4
1099,54,42,3,7,0,5
1100,54,42,3,7,0,4
1101,54,42,3,7,0,4
1102,54,42,3,7,0,4
1103,54,42,3,7,0,4
1104,54,42,3,7,0,4
1105,54,42,3,7,0,4
1106,54,43,3,7,0,4
1107,54,43,3,7,0,4
1108,54,43,3,7,0,4
1109,54,43,3,7,1,7
1110,54,43,3,7,0,5
1111,54,43,3,7,2,8
1112,54,43,3,7,1,7
1113,54,8,3,7,1,21
1114,54,8,3,7,0,10
1115,54,8,3,7,0,8
1116,54,8,3,7,0,7
1117,54,8,3,7,1,6
1118,54,8,3,7,0,6
1119,54,8,3,7,0,6
1120,54,6,3,7,1,6
1121,54,6,3,7,2,7
1122,54,6,3,7,1,8
1123,54,6,3,7,0,5
1124,54,6,3,7,0,7
1125,54,6,3,7,0,4
1126,54,6,3,7,0,4
1127,54,65,3,7,0,5
1128,54,65,3,7,0,6
1129,54,65,3,7,0,6
1130,54,65,3,7,0,5
1131,54,65,3,7,0,5
1132,54,65,3,7,0,4
1133,54,65,3,7,0,4
1134,54,13,3,7,2,9
1135,54,13,3,7,0,4
1136,54,13,3,7,0,5
1137,54,13,3,7,0,5
1138,54,13,3,7,0,4
1139,54,13,3,7,0,4
1140,54,13,3,7,0,4
1141,54,62,3,7,0,5
1142,54,62,3,7,1,8
1143,54,62,3,7,0,7
1144,54,62,3,7,0,4
1145,54,62,3,7,0,5
1146,54,62,3,7,0,6
1147,54,62,3,7,0,5
1148,54,50,3,7,0,8
1149,54,50,3,7,0,8
1150,54,50,3,7,2,12
1151,54,50,3,7,0,8
1152,54,50,3,7,0,8
1153,54,50,3,7,0,8
1154,54,50,3,7,0,8
1155,54,48,3,7,0,5
1156,54,48,3,7,0,4
1157,54,48,3,7,0,4
1158,54,48,3,7,0,4
1159,54,48,3,7,0,4
1160,54,48,3,7,0,4
1161,54,48,3,7,0,4
1162,54,51,3,7,1,8
1163,54,51,3,7,2,8
1164,54,51,3,7,0,7
1165,54,51,3,7,0,5
1166,54,51,3,7,0,4
1167,54,51,3,7,0,4
1168,54,51,3,7,0,4
1169,54,74,3,7,0,5
1170,54,74,3,7,0,4
1171,54,74,3,7,0,7
1172,54,74,3,7,0,4
1173,54,74,3,7,0,4
1174,54,74,3,7,0,4
1175,54,74,3,7,0,4
1176,54,73,3,7,0,5
1177,54,73,3,7,0,4
1178,54,73,3,7,0,8
1179,54,73,3,7,0,4
1180,54,73,3,7,0,5
1181,54,73,3,7,0,4
1182,54,73,3,7,0,5
1183,54,53,3,7,0,7
1184,54,53,3,7,0,4
1185,54,53,3,7,0,8
1186,54,53,3,7,0,6
1187,54,53,3,7,0,4
1188,54,53,3,7,0,4
1189,54,53,3,7,0,5
1190,54,18,3,7,0,7
1191,54,18,3,7,1,8
1192,54,18,3,7,0,4
1193,54,18,3,7,0,4
1194,54,18,3,7,0,4
1195,54,18,3,7,0,4
1196,54,18,3,7,0,5
1197,54,9,3,7,1,7
1198,54,9,3,7,0,6
1199,54,9,3,7,2,7
1200,54,9,3,7,0,6
1201,54,9,3,7,0,6
1202,54,9,3,7,0,4
1203,54,9,3,7,0,4
1204,54,56,3,7,2,10
1205,54,56,3,7,0,9
1206,54,56,3,7,0,6
1207,54,56,3,7,0,7
1208,54,56,3,7,1,8
1209,54,56,3,7,2,10
1210,54,56,3,7,1,7
1211,54,20,3,7,2,7
1212,54,20,3,7,0,7
1213,54,20,3,7,0,4
1214,54,20,3,7,0,4
1215,54,20,3,7,0,4
1216,54,20,3,7,0,4
1217,54,20,3,7,0,5
1218,54,68,3,7,0,4
1219,54,68,3,7,0,4
1220,54,68,3,7,0,4
1221,54,68,3,7,0,4
1222,54,68,3,7,0,4
1223,54,68,3,7,0,4
1224,54,68,3,7,0,4
1225,54,72,3,7,0,4
1226,54,72,3,7,0,5
1227,54,72,3,7,0,4
1228,54,72,3,7,0,4
1229,54,72,3,7,0,4
1230,54,72,3,7,0,8
1231,54,72,3,7,0,4
1232,54,3,3,7,0,6
1233,54,3,3,7,2,7
1234,54,3,3,7,2,7
1235,54,3,3,7,2,7
1236,54,3,3,7,1,7
1237,54,3,3,7,1,9
1238,54,3,3,7,2,7
1239,54,15,3,7,0,9
1240,54,15,3,7,2,7
1241,54,15,3,7,1,14
1242,54,15,3,7,2,7
1243,54,15,3,7,1,7
1244,54,15,3,7,1,6
1245,54,15,3,7,0,4
1246,54,26,3,7,1,7
1247,54,26,3,7,1,10
1248,54,26,3,7,1,8
1249,54,26,3,7,1,10
1250,54,26,3,7,2,9
1251,54,26,3,7,1,9
1252,54,26,3,7,1,8
1253,54,63,3,7,0,11
1254,54,63,3,7,1,11
1255,54,63,3,7,0,11
1256,54,63,3,7,0,9
1257,54,63,3,7,0,8
1258,54,63,3,7,0,7
1259,54,63,3,7,0,6
1260,54,40,3,7,0,6
1261,54,40,3,7,1,7
1262,54,40,3,7,0,8
1263,54,40,3,7,0,6
1264,54,40,3,7,0,6
1265,54,40,3,7,0,8
1266,54,40,3,7,0,6
1267,54,25,3,7,0,7
1268,54,25,3,7,1,6
1269,54,25,3,7,2,7
1270,54,25,3,7,0,6
1271,54,25,3,7,0,5
1272,54,25,3,7,1,7
1273,54,25,3,7,0,5
1274,54,64,3,7,0,4
1275,54,64,3,7,0,5
1276,54,64,3,7,0,6
1277,54,64,3,7,1,9
1278,54,64,3,7,0,5
1279,54,64,3,7,0,4
1280,54,64,3,7,0,4
1281,54,57,3,7,0,4
1282,54,57,3,7,0,4
1283,54,57,3,7,0,4
1284,54,57,3,7,0,4
1285,54,57,3,7,0,4
1286,54,57,3,7,0,5
1287,54,57,3,7,0,4
1288,54,10,3,7,2,8
1289,54,10,3,7,0,4
1290,54,10,3,7,0,4
1291,54,10,3,7,0,5
1292,54,10,3,7,0,4
1293,54,10,3,7,0,4
1294,54,10,3,7,0,4
1295,54,12,3,7,1,8
1296,54,12,3,7,2,7
1297,54,12,3,7,2,10
1298,54,12,3,7,0,5
1299,54,12,3,7,0,8
1300,54,12,3,7,1,8
1301,54,12,3,7,0,4
1302,54,7,3,7,0,5
1303,54,7,3,7,0,8
1304,54,7,3,7,0,4
1305,54,7,3,7,0,4
1306,54,7,3,7,0,4
1307,54,7,3,7,0,4
1308,54,7,3,7,0,5
1309,54,52,3,7,0,5
1310,54,52,3,7,1,7
1311,54,52,3,7,0,7
1312,54,52,3,7,0,5
1313,54,52,3,7,0,4
1314,54,52,3,7,0,5
1315,54,52,3,7,0,4
1316,54,55,3,7,1,7
1317,54,55,3,7,2,8
1318,54,55,3,7,1,9
1319,54,55,3,7,1,8
1320,54,55,3,7,1,9
1321,54,55,3,7,0,6
1322,54,55,3,7,0,5
1323,54,1,3,7,0,4
1324,54,1,3,7,0,5
1325,54,1,3,7,0,5
1326,54,1,3,7,1,6
1327,54,1,3,7,0,6
1328,54,1,3,7,0,5
1329,54,1,3,7,0,4
1330,54,70,3,7,0,5
1331,54,70,3,7,0,4
1332,54,70,3,7,0,5
1333,54,70,3,7,0,4
1334,54,70,3,7,0,4
1335,54,70,3,7,0,4
1336,54,70,3,7,0,5
1337,54,66,3,7,0,6
1338,54,66,3,7,0,5
1339,54,66,3,7,0,6
1340,54,66,3,7,0,5
1341,54,66,3,7,0,4
1342,54,66,3,7,0,7
1343,54,66,3,7,0,5
1344,54,61,3,7,1,8
1345,54,61,3,7,1,7
1346,54,61,3,7,1,7
1347,54,61,3,7,1,7
1348,54,61,3,7,0,14
1349,54,61,3,7,0,6
1350,54,61,3,7,0,5
1351,54,2,3,7,1,7
1352,54,2,3,7,2,13
1353,54,2,3,7,2,7
1354,54,2,3,7,0,6
1355,54,2,3,7,0,4
1356,54,2,3,7,0,4
1357,54,2,3,7,1,6
1358,54,27,3,7,0,5
1359,54,27,3,7,2,11
1360,54,27,3,7,0,5
1361,54,27,3,7,0,4
1362,54,27,3,7,0,8
1363,54,27,3,7,0,5
1364,54,27,3,7,0,6
1365,54,58,3,7,0,5
1366,54,58,3,7,0,5
1367,54,58,3,7,0,4
1368,54,58,3,7,0,4
1369,54,58,3,7,0,4
1370,54,58,3,7,0,4
1371,54,58,3,7,0,4
1372,54,11,3,7,0,8
1373,54,11,3,7,1,9
1374,54,11,3,7,0,4
1375,54,11,3,7,0,4
1376,54,11,3,7,0,4
1377,54,11,3,7,0,4
1378,54,11,3,7,0,6
1379,54,71,3,7,0,4
1380,54,71,3,7,0,4
1381,54,71,3,7,0,7
1382,54,71,3,7,0,4
1383,54,71,3,7,0,5
1384,54,71,3,7,0,5
1385,54,71,3,7,0,5
1386,54,19,3,7,0,5
1387,54,19,3,7,0,4
1388,54,19,3,7,0,4
1389,54,19,3,7,0,4
1390,54,19,3,7,0,5
1391,54,19,3,7,0,4
1392,54,19,3,7,0,7
1393,54,17,3,7,0,6
1394,54,17,3,7,0,5
1395,54,17,3,7,1,6
1396,54,17,3,7,0,4
1397,54,17,3,7,0,5
1398,54,17,3,7,0,6
1399,54,17,3,7,0,4
1400,54,41,3,7,0,5
1401,54,41,3,7,0,5
1402,54,41,3,7,0,5
1403,54,41,3,7,0,4
1404,54,41,3,7,0,4
1405,54,41,3,7,0,4
1406,54,41,3,7,0,6
1407,54,69,3,7,0,6
1408,54,69,3,7,0,5
1409,54,69,3,7,0,6
1410,54,69,3,7,0,4
1411,54,69,3,7,0,4
1412,54,69,3,7,0,4
1413,54,69,3,7,0,4
1414,54,47,3,7,0,5
1415,54,47,3,7,0,4
1416,54,47,3,7,0,4
1417,54,47,3,7,0,4
1418,54,47,3,7,0,4
1419,54,47,3,7,0,4
1420,54,47,3,7,0,5
1421,54,45,3,7,0,5
1422,54,45,3,7,0,6
1423,54,45,3,7,0,6
1424,54,45,3,7,0,4
1425,54,45,3,7,0,5
1426,54,45,3,7,0,4
1427,54,45,3,7,0,5
1428,24,49,3,7,0,12
1429,24,49,3,7,0,14
1430,24,49,3,7,0,8
1431,24,49,3,7,0,10
1432,24,49,3,7,0,8
1433,24,49,3,7,2,14
1434,24,49,3,7,0,8
1435,24,54,3,7,1,7
1436,24,54,3,7,1,9
1437,24,54,3,7,0,6
1438,24,54,3,7,0,6
1439,24,54,3,7,1,5
1440,24,54,3,7,0,6
1441,24,54,3,7,1,6
1442,24,67,3,7,1,8
1443,24,67,3,7,0,4
1444,24,67,3,7,2,8
1445,24,67,3,7,0,5
1446,24,67,3,7,0,4
1447,24,67,3,7,0,4
1448,24,67,3,7,0,4
1449,24,44,3,7,0,4
1450,24,44,3,7,0,4
1451,24,44,3,7,0,4
1452,24,44,3,7,0,4
1453,24,44,3,7,0,4
1454,24,44,3,7,0,5
1455,24,44,3,7,0,4
1456,24,42,3,7,2,5
1457,24,42,3,7,0,4
1458,24,42,3,7,0,4
1459,24,42,3,7,0,4
1460,24,42,3,7,0,4
1461,24,42,3,7,0,4
1462,24,42,3,7,0,4
1463,24,43,3,7,1,4
1464,24,43,3,7,0,4
1465,24,43,3,7,0,4
1466,24,43,3,7,0,7
1467,24,43,3,7,0,5
1468,24,43,3,7,2,8
1469,24,43,3,7,1,7
1470,24,8,3,7,1,21
1471,24,8,3,7,0,10
1472,24,8,3,7,0,8
1473,24,8,3,7,0,7
1474,24,8,3,7,0,6
1475,24,8,3,7,0,6
1476,24,8,3,7,0,6
1477,24,6,3,7,0,6
1478,24,6,3,7,1,7
1479,24,6,3,7,0,8
1480,24,6,3,7,0,5
1481,24,6,3,7,0,7
1482,24,6,3,7,0,4
1483,24,6,3,7,0,4
1484,24,65,3,7,0,5
1485,24,65,3,7,1,6
1486,24,65,3,7,0,6
1487,24,65,3,7,0,5
1488,24,65,3,7,0,5
1489,24,65,3,7,0,4
1490,24,65,3,7,0,4
1491,24,13,3,7,1,9
1492,24,13,3,7,0,4
1493,24,13,3,7,1,5
1494,24,13,3,7,0,5
1495,24,13,3,7,0,4
1496,24,13,3,7,0,4
1497,24,13,3,7,0,4
1498,24,62,3,7,0,5
1499,24,62,3,7,0,8
1500,24,62,3,7,0,7
1501,24,62,3,7,0,4
1502,24,62,3,7,0,5
1503,24,62,3,7,0,6
1504,24,62,3,7,0,5
1505,24,50,3,7,0,8
1506,24,50,3,7,0,8
1507,24,50,3,7,2,12
1508,24,50,3,7,0,8
1509,24,50,3,7,0,8
1510,24,50,3,7,0,8
1511,24,50,3,7,0,8
1512,24,48,3,7,0,5
1513,24,48,3,7,0,4
1514,24,48,3,7,0,4
1515,24,48,3,7,0,4
1516,24,48,3,7,0,4
1517,24,48,3,7,0,4
1518,24,48,3,7,1,4
1519,24,51,3,7,1,8
1520,24,51,3,7,2,8
1521,24,51,3,7,0,7
1522,24,51,3,7,0,5
1523,24,51,3,7,0,4
1524,24,51,3,7,0,4
1525,24,51,3,7,1,4
1526,24,74,3,7,0,5
1527,24,74,3,7,0,4
1528,24,74,3,7,0,7
1529,24,74,3,7,0,4
1530,24,74,3,7,0,4
1531,24,74,3,7,1,4
1532,24,74,3,7,0,4
1533,24,73,3,7,0,5
1534,24,73,3,7,0,4
1535,24,73,3,7,0,8
1536,24,73,3,7,0,4
1537,24,73,3,7,0,5
1538,24,73,3,7,0,4
1539,24,73,3,7,1,5
1540,24,53,3,7,0,7
1541,24,53,3,7,0,4
1542,24,53,3,7,0,8
1543,24,53,3,7,0,6
1544,24,53,3,7,0,4
1545,24,53,3,7,0,4
1546,24,53,3,7,0,5
1547,24,18,3,7,0,7
1548,24,18,3,7,0,8
1549,24,18,3,7,0,4
1550,24,18,3,7,0,4
1551,24,18,3,7,0,4
1552,24,18,3,7,0,4
1553,24,18,3,7,0,5
1554,24,9,3,7,1,7
1555,24,9,3,7,1,6
1556,24,9,3,7,2,7
1557,24,9,3,7,1,6
1558,24,9,3,7,0,6
1559,24,9,3,7,0,4
1560,24,9,3,7,0,4
1561,24,56,3,7,1,10
1562,24,56,3,7,1,9
1563,24,56,3,7,0,6
1564,24,56,3,7,1,7
1565,24,56,3,7,1,8
1566,24,56,3,7,2,10
1567,24,56,3,7,2,7
1568,24,20,3,7,2,7
1569,24,20,3,7,0,7
1570,24,20,3,7,0,4
1571,24,20,3,7,0,4
1572,24,20,3,7,0,4
1573,24,20,3,7,0,4
1574,24,20,3,7,0,5
1575,24,68,3,7,0,4
1576,24,68,3,7,0,4
1577,24,68,3,7,0,4
1578,24,68,3,7,0,4
1579,24,68,3,7,0,4
1580,24,68,3,7,0,4
1581,24,68,3,7,0,4
1582,24,72,3,7,0,4
1583,24,72,3,7,0,5
1584,24,72,3,7,0,4
1585,24,72,3,7,0,4
1586,24,72,3,7,0,4
1587,24,72,3,7,0,8
1588,24,72,3,7,0,4
1589,24,3,3,7,0,6
1590,24,3,3,7,1,7
1591,24,3,3,7,1,7
1592,24,3,3,7,1,7
1593,24,3,3,7,1,7
1594,24,3,3,7,2,9
1595,24,3,3,7,1,7
1596,24,15,3,7,0,9
1597,24,15,3,7,0,7
1598,24,15,3,7,0,14
1599,24,15,3,7,0,7
1600,24,15,3,7,1,7
1601,24,15,3,7,0,6
1602,24,15,3,7,0,4
1603,24,26,3,7,0,7
1604,24,26,3,7,2,10
1605,24,26,3,7,0,8
1606,24,26,3,7,1,10
1607,24,26,3,7,2,9
1608,24,26,3,7,2,9
1609,24,26,3,7,1,8
1610,24,63,3,7,1,11
1611,24,63,3,7,1,11
1612,24,63,3,7,0,11
1613,24,63,3,7,1,9
1614,24,63,3,7,0,8
1615,24,63,3,7,1,7
1616,24,63,3,7,2,6
1617,24,40,3,7,0,6
1618,24,40,3,7,1,7
1619,24,40,3,7,0,8
1620,24,40,3,7,0,6
1621,24,40,3,7,0,6
1622,24,40,3,7,0,8
1623,24,40,3,7,1,6
1624,24,25,3,7,1,7
1625,24,25,3,7,0,6
1626,24,25,3,7,2,7
1627,24,25,3,7,0,6
1628,24,25,3,7,1,5
1629,24,25,3,7,0,7
1630,24,25,3,7,0,5
1631,24,64,3,7,0,4
1632,24,64,3,7,0,5
1633,24,64,3,7,0,6
1634,24,64,3,7,2,9
1635,24,64,3,7,0,5
1636,24,64,3,7,0,4
1637,24,64,3,7,0,4
1638,24,57,3,7,0,4
1639,24,57,3,7,0,4
1640,24,57,3,7,0,4
1641,24,57,3,7,0,4
1642,24,57,3,7,0,4
1643,24,57,3,7,0,5
1644,24,57,3,7,0,4
1645,24,10,3,7,1,8
1646,24,10,3,7,0,4
1647,24,10,3,7,0,4
1648,24,10,3,7,0,5
1649,24,10,3,7,0,4
1650,24,10,3,7,0,4
1651,24,10,3,7,0,4
1652,24,12,3,7,0,8
1653,24,12,3,7,1,7
1654,24,12,3,7,2,10
1655,24,12,3,7,0,5
1656,24,12,3,7,1,8
1657,24,12,3,7,1,8
1658,24,12,3,7,0,4
1659,24,7,3,7,0,5
1660,24,7,3,7,0,8
1661,24,7,3,7,0,4
1662,24,7,3,7,0,4
1663,24,7,3,7,0,4
1664,24,7,3,7,0,4
1665,24,7,3,7,0,5
1666,24,52,3,7,0,5
1667,24,52,3,7,1,7
1668,24,52,3,7,0,7
1669,24,52,3,7,1,5
1670,24,52,3,7,0,4
1671,24,52,3,7,0,5
1672,24,52,3,7,0,4
1673,24,55,3,7,0,7
1674,24,55,3,7,2,8
1675,24,55,3,7,1,9
1676,24,55,3,7,0,8
1677,24,55,3,7,1,9
1678,24,55,3,7,0,6
1679,24,55,3,7,0,5
1680,24,1,3,7,0,4
1681,24,1,3,7,0,5
1682,24,1,3,7,0,5
1683,24,1,3,7,1,6
1684,24,1,3,7,0,6
1685,24,1,3,7,0,5
1686,24,1,3,7,0,4
1687,24,70,3,7,0,5
1688,24,70,3,7,0,4
1689,24,70,3,7,0,5
1690,24,70,3,7,0,4
1691,24,70,3,7,0,4
1692,24,70,3,7,0,4
1693,24,70,3,7,0,5
1694,24,66,3,7,1,6
1695,24,66,3,7,2,5
1696,24,66,3,7,1,6
1697,24,66,3,7,0,5
1698,24,66,3,7,0,4
1699,24,66,3,7,2,7
1700,24,66,3,7,0,5
1701,24,61,3,7,0,8
1702,24,61,3,7,0,7
1703,24,61,3,7,1,7
1704,24,61,3,7,0,7
1705,24,61,3,7,1,14
1706,24,61,3,7,0,6
1707,24,61,3,7,1,5
1708,24,2,3,7,2,7
1709,24,2,3,7,0,13
1710,24,2,3,7,0,7
1711,24,2,3,7,0,6
1712,24,2,3,7,0,4
1713,24,2,3,7,0,4
1714,24,2,3,7,0,6
1715,24,27,3,7,0,5
1716,24,27,3,7,0,11
1717,24,27,3,7,1,5
1718,24,27,3,7,0,4
1719,24,27,3,7,0,8
1720,24,27,3,7,0,5
1721,24,27,3,7,0,6
1722,24,58,3,7,0,5
1723,24,58,3,7,0,5
1724,24,58,3,7,0,4
1725,24,58,3,7,0,4
1726,24,58,3,7,0,4
1727,24,58,3,7,0,4
1728,24,58,3,7,0,4
1729,24,11,3,7,2,8
1730,24,11,3,7,2,9
1731,24,11,3,7,0,4
1732,24,11,3,7,0,4
1733,24,11,3,7,0,4
1734,24,11,3,7,0,4
1735,24,11,3,7,0,6
1736,24,71,3,7,0,4
1737,24,71,3,7,0,4
1738,24,71,3,7,1,7
1739,24,71,3,7,0,4
1740,24,71,3,7,0,5
1741,24,71,3,7,1,5
1742,24,71,3,7,1,5
1743,24,19,3,7,0,5
1744,24,19,3,7,0,4
1745,24,19,3,7,0,4
1746,24,19,3,7,0,4
1747,24,19,3,7,0,5
1748,24,19,3,7,0,4
1749,24,19,3,7,0,7
1750,24,17,3,7,0,6
1751,24,17,3,7,0,5
1752,24,17,3,7,0,6
1753,24,17,3,7,0,4
1754,24,17,3,7,0,5
1755,24,17,3,7,0,6
1756,24,17,3,7,0,4
1757,24,41,3,7,0,5
1758,24,41,3,7,0,5
1759,24,41,3,7,0,5
1760,24,41,3,7,0,4
1761,24,41,3,7,0,4
1762,24,41,3,7,0,4
1763,24,41,3,7,0,6
1764,24,69,3,7,0,6
1765,24,69,3,7,0,5
1766,24,69,3,7,0,6
1767,24,69,3,7,0,4
1768,24,69,3,7,0,4
1769,24,69,3,7,0,4
1770,24,69,3,7,0,4
1771,24,47,3,7,0,5
1772,24,47,3,7,0,4
1773,24,47,3,7,0,4
1774,24,47,3,7,0,4
1775,24,47,3,7,0,4
1776,24,47,3,7,0,4
1777,24,47,3,7,0,5
1778,24,45,3,7,0,5
1779,24,45,3,7,1,6
1780,24,45,3,7,0,6
1781,24,45,3,7,0,4
1782,24,45,3,7,0,5
1783,24,45,3,7,0,4
1784,24,45,3,7,1,5
1785,24,49,3,7,0,12
1786,24,49,3,7,0,14
1787,24,49,3,7,0,8
1788,24,49,3,7,0,10
1789,24,49,3,7,0,8
1790,24,49,3,7,0,14
1791,24,49,3,7,0,8
1792,24,54,3,7,1,7
1793,24,54,3,7,0,9
1794,24,54,3,7,0,6
1795,24,54,3,7,0,6
1796,24,54,3,7,0,5
1797,24,54,3,7,0,6
1798,24,54,3,7,0,6
1799,24,67,3,7,0,8
1800,24,67,3,7,0,4
1801,24,67,3,7,1,8
1802,24,67,3,7,0,5
1803,24,67,3,7,0,4
1804,24,67,3,7,0,4
1805,24,67,3,7,0,4
1806,24,44,3,7,0,4
1807,24,44,3,7,0,4
1808,24,44,3,7,0,4
1809,24,44,3,7,0,4
1810,24,44,3,7,0,4
1811,24,44,3,7,0,5
1812,24,44,3,7,0,4
1813,24,42,3,7,0,5
1814,24,42,3,7,0,4
1815,24,42,3,7,0,4
1816,24,42,3,7,0,4
1817,24,42,3,7,0,4
1818,24,42,3,7,0,4
1819,24,42,3,7,0,4
1820,24,43,3,7,0,4
1821,24,43,3,7,0,4
1822,24,43,3,7,0,4
1823,24,43,3,7,0,7
1824,24,43,3,7,0,5
1825,24,43,3,7,2,8
1826,24,43,3,7,1,7
1827,24,8,3,7,0,21
1828,24,8,3,7,0,10
1829,24,8,3,7,0,8
1830,24,8,3,7,1,7
1831,24,8,3,7,0,6
1832,24,8,3,7,0,6
1833,24,8,3,7,0,6
1834,24,6,3,7,0,6
1835,24,6,3,7,1,7
1836,24,6,3,7,1,8
1837,24,6,3,7,0,5
1838,24,6,3,7,0,7
1839,24,6,3,7,0,4
1840,24,6,3,7,0,4
1841,24,65,3,7,0,5
1842,24,65,3,7,0,6
1843,24,65,3,7,0,6
1844,24,65,3,7,0,5
1845,24,65,3,7,0,5
1846,24,65,3,7,0,4
1847,24,65,3,7,0,4
1848,24,13,3,7,1,9
1849,24,13,3,7,0,4
1850,24,13,3,7,1,5
1851,24,13,3,7,0,5
1852,24,13,3,7,0,4
1853,24,13,3,7,0,4
1854,24,13,3,7,0,4
1855,24,62,3,7,0,5
1856,24,62,3,7,0,8
1857,24,62,3,7,1,7
1858,24,62,3,7,0,4
1859,24,62,3,7,0,5
1860,24,62,3,7,0,6
1861,24,62,3,7,0,5
1862,24,50,3,7,0,8
1863,24,50,3,7,0,8
1864,24,50,3,7,2,12
1865,24,50,3,7,0,8
1866,24,50,3,7,0,8
1867,24,50,3,7,0,8
1868,24,50,3,7,0,8
1869,24,48,3,7,0,5
1870,24,48,3,7,0,4
1871,24,48,3,7,0,4
1872,24,48,3,7,0,4
1873,24,48,3,7,0,4
1874,24,48,3,7,0,4
1875,24,48,3,7,0,4
1876,24,51,3,7,1,8
1877,24,51,3,7,2,8
1878,24,51,3,7,0,7
1879,24,51,3,7,0,5
1880,24,51,3,7,0,4
1881,24,51,3,7,0,4
1882,24,51,3,7,0,4
1883,24,74,3,7,0,5
1884,24,74,3,7,0,4
1885,24,74,3,7,0,7
1886,24,74,3,7,0,4
1887,24,74,3,7,0,4
1888,24,74,3,7,0,4
1889,24,74,3,7,0,4
1890,24,73,3,7,0,5
1891,24,73,3,7,0,4
1892,24,73,3,7,0,8
1893,24,73,3,7,0,4
1894,24,73,3,7,0,5
1895,24,73,3,7,0,4
1896,24,73,3,7,0,5
1897,24,53,3,7,0,7
1898,24,53,3,7,0,4
1899,24,53,3,7,0,8
1900,24,53,3,7,0,6
1901,24,53,3,7,0,4
1902,24,53,3,7,0,4
1903,24,53,3,7,0,5
1904,24,18,3,7,0,7
1905,24,18,3,7,0,8
1906,24,18,3,7,0,4
1907,24,18,3,7,0,4
1908,24,18,3,7,0,4
1909,24,18,3,7,0,4
1910,24,18,3,7,0,5
1911,24,9,3,7,1,7
1912,24,9,3,7,1,6
1913,24,9,3,7,2,7
1914,24,9,3,7,1,6
1915,24,9,3,7,0,6
1916,24,9,3,7,0,4
1917,24,9,3,7,0,4
1918,24,56,3,7,1,10
1919,24,56,3,7,1,9
1920,24,56,3,7,0,6
1921,24,56,3,7,1,7
1922,24,56,3,7,1,8
1923,24,56,3,7,2,10
1924,24,56,3,7,2,7
1925,24,20,3,7,1,7
1926,24,20,3,7,1,7
